시군구	번지	단지명	전월세구분	전용면적(㎡)	계약일	보증금(만원)	월세(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	101.76	21~30	45,000	0	4	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	44,000	0	12	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	1~10	55,000	0	11	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	21~30	55,000	0	5	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	45,000	0	5	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	1~10	48,000	0	12	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	43,500	0	1	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	101.76	21~30	47,000	0	3	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	101.76	21~30	46,000	0	8	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.87	21~30	48,000	0	3	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	1~10	52,000	0	6	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	494	판교원마을12단지(휴먼시아)임대	월세	101.76	11~20	18,674	71	10	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	494	판교원마을12단지(휴먼시아)임대	월세	101.76	21~30	18,674	71	8	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	494	판교원마을12단지(휴먼시아)임대	월세	101.98	1~10	18,674	71	6	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.06	11~20	20,000	100	10	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.12	21~30	41,500	0	6	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	101.09	1~10	41,000	40	9	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.56	21~30	33,000	60	5	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	11~20	40,000	0	3	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	116.58	1~10	44,000	0	17	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	1~10	42,000	0	22	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	1~10	40,000	0	13	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	1~10	48,000	0	20	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	11~20	48,000	0	4	2009	판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	84.71	21~30	5,000	190	3	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	84.71	11~20	5,000	160	6	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	116.04	1~10	57,000	0	5	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	1~10	45,000	0	29	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	21~30	20,680	0	14	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.87	11~20	17,270	0	9	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.8	21~30	20,680	0	2	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.8	1~10	20,680	0	7	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.87	21~30	20,680	0	20	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	11~20	14,968	0	7	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	21~30	20,680	0	15	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	21~30	20,680	0	13	2009	판교원로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.95	21~30	27,000	50	8	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	85	21~30	12,000	150	17	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.96	21~30	26,000	70	12	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	71.84	11~20	43,000	0	9	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	1~10	43,000	0	16	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.95	21~30	40,000	0	14	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	1~10	40,000	0	19	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.95	21~30	44,000	0	5	2009	서판교로	2013년	09월	전월세
경기도 성남시 분당구 판교동	637	판교원마을(모아미래도)임대	전세	80.21	11~20	35,000	0	9	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.38	1~10	20,000	120	2	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	118.6	11~20	3,500	250	12	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.38	21~31	5,000	200	5	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.33	21~31	34,000	40	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.98	21~31	20,000	120	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	55,000	0	13	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	21~31	55,000	0	2	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	11~20	50,000	0	8	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	101.46	1~10	38,000	0	7	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	21~31	45,000	0	14	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	1~10	47,000	0	8	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	52,000	0	14	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	101.76	11~20	37,000	0	14	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	11~20	45,000	0	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	494	판교원마을12단지(휴먼시아)임대	월세	101.76	1~10	23,974	35	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.06	1~10	5,000	170	12	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	118.64	1~10	20,000	140	5	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.2	11~20	46,000	0	10	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.06	1~10	48,000	0	3	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.2	21~31	45,000	0	9	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	101.09	21~31	50,000	0	8	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	115.09	21~31	53,000	0	2	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	116.58	1~10	15,000	150	2	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.56	21~31	20,000	80	11	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.71	11~20	33,000	50	9	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	21~31	45,000	0	13	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	21~31	40,000	0	28	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	1~10	43,000	0	19	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~31	48,000	0	23	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~31	48,000	0	18	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	21~31	44,000	0	12	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	1~10	45,000	0	23	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~31	42,000	0	1	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	101.27	21~31	49,000	0	19	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	101.27	21~31	53,500	0	25	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	21~31	48,000	0	24	2009	판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	116.04	21~31	30,000	122	31	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	84.51	21~31	34,000	55	18	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	101.06	1~10	30,000	90	2	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	116.04	11~20	39,000	80	26	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	116.04	1~10	10,000	170	7	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~31	36,000	0	20	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	1~10	47,000	0	9	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.09	21~31	48,000	0	14	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	11~20	43,000	0	31	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	11~20	42,000	0	7	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	116.04	21~31	55,000	0	19	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.8	11~20	20,680	0	17	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.87	11~20	20,300	0	11	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.8	11~20	20,680	0	8	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	11~20	20,680	0	14	2009	판교원로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.99	1~10	5,000	155	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.96	11~20	35,000	50	11	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.99	11~20	10,000	160	17	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.96	21~31	38,500	0	12	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	71.84	1~10	40,000	0	4	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	71.84	21~31	43,000	0	3	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	71.84	11~20	43,000	0	3	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	21~31	47,000	0	7	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	1~10	40,000	0	12	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	11~20	30,700	0	13	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.96	1~10	42,000	0	15	2009	서판교로	2013년	10월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.38	1~10	20,000	120	1	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.76	21~30	30,000	80	5	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	118.6	1~10	20,000	250	12	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	118.6	21~30	25,000	130	6	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	1~10	52,000	0	2	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.06	21~30	25,000	100	7	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.12	21~30	20,000	110	8	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	118.91	21~30	60,000	0	11	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	115.09	11~20	25,000	130	9	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	115.09	11~20	55,000	0	7	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	115.09	11~20	47,000	0	7	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	115.2	21~30	58,000	0	5	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	101.27	21~30	15,000	150	13	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.71	21~30	20,000	80	11	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	21~30	49,500	0	16	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~30	45,000	0	4	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	116.58	11~20	50,000	0	13	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	11~20	47,000	0	10	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	11~20	31,000	0	22	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	1~10	48,000	0	4	2009	판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.06	11~20	54,000	0	12	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	1~10	47,500	0	19	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	11~20	49,000	0	28	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~30	48,000	0	15	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~30	47,000	0	9	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.71	1~10	38,000	0	1	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.56	21~30	42,000	0	8	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.87	21~30	20,680	0	1	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.87	1~10	20,680	0	19	2009	판교원로	2013년	11월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.96	11~20	35,000	50	11	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	71.84	11~20	20,000	100	2	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	1~10	45,000	0	2	2009	서판교로	2013년	11월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	월세	101.76	1~10	45,000	30	6	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	115.33	1~10	55,000	0	5	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	전세	118.6	1~10	55,000	0	6	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.2	11~20	36,500	60	13	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	118.91	21~31	40,000	80	10	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	월세	101.06	1~10	20,000	100	7	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.12	21~31	43,000	0	5	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.2	1~10	52,000	0	12	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.06	1~10	50,000	0	11	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.2	11~20	48,000	0	3	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	118.91	21~31	50,000	0	10	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.06	11~20	45,000	0	3	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	101.2	1~10	50,000	0	11	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	전세	118.91	21~31	55,000	0	5	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	115.2	21~31	20,000	130	8	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	101.09	21~31	38,000	70	9	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	115.09	21~31	50,000	50	5	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	월세	115.09	21~31	38,500	50	3	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	전세	101.09	1~10	53,000	0	4	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.56	1~10	31,000	65	3	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.51	21~31	20,000	100	10	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	월세	84.71	1~10	5,000	190	1	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	101.27	11~20	51,000	0	24	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~31	49,000	0	22	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	21~31	46,000	0	11	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	21~31	46,000	0	18	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	101.27	11~20	46,000	0	20	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	1~10	45,000	0	3	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.51	1~10	47,000	0	14	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	116.58	21~31	60,000	0	11	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.56	11~20	42,000	0	4	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	전세	84.71	11~20	46,000	0	10	2009	판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	116.04	21~31	40,000	80	24	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	월세	101.06	11~20	35,000	50	12	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~31	45,000	0	6	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.06	11~20	52,000	0	26	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.56	21~31	49,000	0	23	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.09	11~20	54,000	0	3	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	1~10	48,500	0	27	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	1~10	43,000	0	9	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~31	45,000	0	16	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~31	46,000	0	12	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.06	21~31	47,000	0	3	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	101.06	11~20	44,000	0	3	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	전세	84.51	21~31	49,000	0	28	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	1~10	20,680	0	14	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.8	21~31	20,680	0	10	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	638	판교원마을8단지(상록)임대	전세	84.96	21~31	20,680	0	17	2009	판교원로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.96	11~20	35,000	50	5	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	84.99	11~20	35,000	50	16	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	월세	85	21~31	40,000	30	6	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	85	11~20	46,000	0	1	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	85	1~10	44,000	0	10	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.99	21~31	48,000	0	9	2009	서판교로	2013년	12월	전월세
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	전세	84.96	11~20	45,000	0	9	2009	서판교로	2013년	12월	전월세
